run_id,query_id,configuration,tool_name,arguments,allowed,reason,timestamp
20260908T113153Z,Q01,C2,buscar_documento,"{""query"": ""plazo de matricula ordinaria""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:32:27.955052+00:00
20260908T113153Z,Q01,C3,buscar_documento,"{""query"": ""plazo matricula ordinaria""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:32:31.863090+00:00
20260908T113153Z,Q01,C5,buscar_documento,"{""query"": ""plazo matricula ordinaria""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:32:39.229978+00:00
20260908T113153Z,Q02,C2,buscar_documento,"{""query"": ""fraccionamiento de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:32:48.562655+00:00
20260908T113153Z,Q02,C3,buscar_documento,"{""query"": ""fraccionamiento matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:32:52.743680+00:00
20260908T113153Z,Q02,C4,buscar_documento,"{""query"": ""fraccionamiento matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:32:58.238679+00:00
20260908T113153Z,Q02,C5,buscar_documento,"{""query"": ""fraccionamiento matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:33:02.028943+00:00
20260908T113153Z,Q03,C2,buscar_documento,"{""query"": ""anulacion parcial de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:33:08.507266+00:00
20260908T113153Z,Q03,C3,buscar_documento,"{""query"": ""anulacion parcial de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:33:11.589026+00:00
20260908T113153Z,Q03,C5,buscar_documento,"{""query"": ""anulacion parcial de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:33:17.994685+00:00
20260908T113153Z,Q04,C2,buscar_documento,"{""query"": ""creditos reconocidos por actividades culturales""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:33:25.925104+00:00
20260908T113153Z,Q04,C3,buscar_documento,"{""query"": ""creditos reconocidos actividades culturales""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:33:29.667262+00:00
20260908T113153Z,Q04,C5,buscar_documento,"{""query"": ""creditos reconocidos actividades culturales""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:33:36.650652+00:00
