run_id,query_id,configuration,tool_name,arguments,allowed,reason,timestamp
20260904T123823Z,Q01,C2,buscar_documento,"{""query"": ""Guia rapida de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:38:43.710522+00:00
20260904T123823Z,Q01,C3,buscar_documento,"{""query"": ""matricula ordinaria""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:38:46.445857+00:00
20260904T123823Z,Q01,C4,buscar_documento,"{""query"": ""matricula ordinaria""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:38:49.228862+00:00
20260904T123823Z,Q01,C5,buscar_documento,"{""query"": ""matricula ordinaria""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:38:51.759255+00:00
20260904T123823Z,Q02,C2,buscar_documento,"{""query"": ""importe y fraccionamiento de la matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:38:57.351656+00:00
20260904T123823Z,Q02,C3,buscar_documento,"{""query"": ""fraccionamiento matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:00.132809+00:00
20260904T123823Z,Q02,C4,buscar_documento,"{""query"": ""matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:02.958941+00:00
20260904T123823Z,Q02,C5,buscar_documento,"{""query"": ""fraccionamiento matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:05.473715+00:00
20260904T123823Z,Q03,C2,buscar_documento,"{""query"": ""anulacion parcial de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:11.328891+00:00
20260904T123823Z,Q03,C3,buscar_documento,"{""query"": ""anulacion parcial de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:14.156282+00:00
20260904T123823Z,Q03,C4,consultar_datos_usuario,"{""user_id"": ""user_id""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T12:39:17.089554+00:00
20260904T123823Z,Q03,C5,buscar_documento,"{""query"": ""anulacion parcial de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:19.706269+00:00
20260904T123823Z,Q04,C2,buscar_documento,"{""query"": ""reconocimiento de creditos por actividades""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:24.988673+00:00
20260904T123823Z,Q04,C3,buscar_documento,"{""query"": ""actividades culturales""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:27.719086+00:00
20260904T123823Z,Q04,C4,buscar_documento,"{""query"": ""creditos actividades culturales""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:30.915941+00:00
20260904T123823Z,Q04,C5,buscar_documento,"{""query"": ""actividades culturales""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:33.436741+00:00
20260904T123823Z,Q05,C2,buscar_documento,"{""query"": ""duracion y horario de las practicas externas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:38.853043+00:00
20260904T123823Z,Q05,C3,buscar_documento,"{""query"": ""practicas curriculares""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:41.606523+00:00
20260904T123823Z,Q05,C4,buscar_documento,"{""query"": ""“practicas curriculares”""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:44.749585+00:00
20260904T123823Z,Q05,C5,buscar_documento,"{""query"": ""practicas curriculares""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:47.225067+00:00
20260904T123823Z,Q06,C2,buscar_documento,"{""query"": ""tutor academico practicas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:52.525497+00:00
20260904T123823Z,Q06,C3,buscar_documento,"{""query"": ""evaluacion memoria practicas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:55.293831+00:00
20260904T123823Z,Q06,C4,buscar_documento,"{""query"": ""politica de evaluacion memoria practicas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:39:58.180055+00:00
20260904T123823Z,Q06,C5,buscar_documento,"{""query"": ""evaluacion memoria practicas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:00.709098+00:00
20260904T123823Z,Q07,C2,buscar_documento,"{""query"": ""beca de colaboracion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:06.235479+00:00
20260904T123823Z,Q07,C3,buscar_documento,"{""query"": ""beca de colaboracion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:09.481811+00:00
20260904T123823Z,Q07,C5,buscar_documento,"{""query"": ""beca de colaboracion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:15.583422+00:00
20260904T123823Z,Q08,C2,buscar_documento,"{""query"": ""convocatoria general de becas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:20.959397+00:00
20260904T123823Z,Q08,C3,buscar_documento,"{""query"": ""convocatoria general de becas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:24.011296+00:00
20260904T123823Z,Q08,C4,buscar_documento,"{""query"": ""convocatoria general de becas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:27.289183+00:00
20260904T123823Z,Q08,C5,buscar_documento,"{""query"": ""convocatoria general de becas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:30.116650+00:00
20260904T123823Z,Q09,C2,buscar_documento,"{""query"": ""Sistema de evaluacion y convocatorias""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:35.465406+00:00
20260904T123823Z,Q09,C3,consultar_datos_usuario,"{""user_id"": ""user_id""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T12:40:38.281027+00:00
20260904T123823Z,Q09,C4,buscar_documento,"{""query"": ""“convocatorias asignatura”""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:41.159017+00:00
20260904T123823Z,Q10,C2,buscar_documento,"{""query"": ""revision de examenes""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:49.390673+00:00
20260904T123823Z,Q10,C3,buscar_documento,"{""query"": ""plazo reclamar calificación""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:52.219040+00:00
20260904T123823Z,Q10,C5,buscar_documento,"{""query"": ""plazo reclamar calificación""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:40:57.739566+00:00
20260904T123823Z,Q11,C2,buscar_documento,"{""query"": ""Acceso a la red inalambrica del campus""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:41:03.394507+00:00
20260904T123823Z,Q11,C3,crear_ticket_simulado,"{""asunto"": ""Conexión WiFi Campus"", ""descripcion"": ""Necesito información sobre cómo conectarse a la red WiFi del campus.""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T12:41:06.597362+00:00
20260904T123823Z,Q11,C4,buscar_documento,"{""query"": ""red campus wifi""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:41:09.451270+00:00
20260904T123823Z,Q12,C2,buscar_documento,"{""query"": ""certificados academicos""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:41:18.182768+00:00
20260904T123823Z,Q12,C3,buscar_documento,"{""query"": ""certificados academicos""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:41:20.980151+00:00
20260904T123823Z,Q12,C4,buscar_documento,"{""query"": ""certificados academicos""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:41:24.178204+00:00
20260904T123823Z,Q12,C5,buscar_documento,"{""query"": ""certificados academicos""}",False,herramienta no contemplada para esta pregunta,2026-09-04T12:41:26.715601+00:00
