run_id,query_id,configuration,tool_name,arguments,allowed,reason,timestamp
20260908T111010Z,Q01,C2,buscar_documento,"{""query"": ""deadline standard enrollment""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:04.183677+00:00
20260908T111010Z,Q01,C3,buscar_documento,"{""query"": ""matricula ordinaria plazo""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:07.678405+00:00
20260908T111010Z,Q01,C5,buscar_documento,"{""query"": ""matricula ordinaria plazo""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:14.815104+00:00
20260908T111010Z,Q02,C2,buscar_documento,"{""query"": ""payment methods""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:22.140899+00:00
20260908T111010Z,Q02,C3,buscar_documento,"{""query"": ""tuition payment installments""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:27.406571+00:00
20260908T111010Z,Q02,C5,buscar_documento,"{""query"": ""tuition payment installments""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:35.099909+00:00
20260908T111010Z,Q03,C2,buscar_documento,"{""query"": ""partial cancellation of enrollment deadline""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:41.457029+00:00
20260908T111010Z,Q03,C3,buscar_documento,"{""query"": ""partial cancellation enrollment deadline""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:44.795699+00:00
20260908T111010Z,Q03,C4,buscar_documento,"{""query"": ""partial cancellation enrollment deadline""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:48.730753+00:00
20260908T111010Z,Q03,C5,buscar_documento,"{""query"": ""partial cancellation enrollment deadline""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:51.891119+00:00
20260908T111010Z,Q04,C2,buscar_documento,"{""query"": ""Reconocimiento de creditos por actividades""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:11:58.132690+00:00
20260908T111010Z,Q04,C3,buscar_documento,"{""query"": ""credits for cultural activities""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:02.035111+00:00
20260908T111010Z,Q04,C5,buscar_documento,"{""query"": ""credits for cultural activities""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:08.972691+00:00
20260908T111010Z,Q05,C2,buscar_documento,"{""query"": ""curricular internship duration""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:15.113154+00:00
20260908T111010Z,Q05,C3,buscar_documento,"{""query"": ""curricular internship duration""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:18.913286+00:00
20260908T111010Z,Q05,C5,buscar_documento,"{""query"": ""curricular internship duration""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:25.457443+00:00
20260908T111010Z,Q06,C2,buscar_documento,"{""query"": ""who grades internship report""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:32.105373+00:00
20260908T111010Z,Q06,C3,consultar_datos_usuario,"{""user_id"": ""id del usuario autenticado""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:36.831178+00:00
20260908T111010Z,Q07,C2,buscar_documento,"{""query"": ""GPA required for collaboration grant""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:51.741487+00:00
20260908T111010Z,Q07,C3,buscar_documento,"{""query"": ""collaboration grant GPA""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:12:56.273059+00:00
20260908T111010Z,Q07,C4,buscar_documento,"{""query"": ""collaboration grant GPA""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:01.140767+00:00
20260908T111010Z,Q07,C5,buscar_documento,"{""query"": ""collaboration grant GPA""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:05.478624+00:00
20260908T111010Z,Q08,C2,buscar_documento,"{""query"": ""Convocatoria general de becas del Ministerio""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:11.964579+00:00
20260908T111010Z,Q08,C3,buscar_documento,"{""query"": ""convocatoria general de becas""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:15.637239+00:00
20260908T111010Z,Q08,C5,buscar_documento,"{""query"": ""convocatoria general de becas""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:22.029377+00:00
20260908T111010Z,Q09,C2,buscar_documento,"{""query"": ""exam attempts per course""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:28.975947+00:00
20260908T111010Z,Q09,C3,buscar_documento,"{""query"": ""exam attempts per course""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:33.169923+00:00
20260908T111010Z,Q09,C4,buscar_documento,"{""query"": ""exam attempts per course""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:37.687017+00:00
20260908T111010Z,Q09,C5,buscar_documento,"{""query"": ""exam attempts per course""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:41.716068+00:00
20260908T111010Z,Q10,C2,buscar_documento,"{""query"": ""Revision de examenes: procedimiento actualizado""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:48.239046+00:00
20260908T111010Z,Q10,C3,buscar_documento,"{""query"": ""appeal grade duration""}",False,herramienta no contemplada para esta pregunta,2026-09-08T11:13:51.951307+00:00
