run_id,query_id,configuration,tool_name,arguments,allowed,reason,timestamp
20260904T114718Z,Q01,C2,buscar_documento,"{""query"": ""plazo de matricula ordinaria""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:47:29.796100+00:00
20260904T114718Z,Q01,C3,consultar_datos_usuario,"{""user_id"": ""user_id=autenticado del usuario""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:47:32.342130+00:00
20260904T114718Z,Q01,C4,consultar_datos_usuario,"{""user_id"": ""user_id=ID del usuario autenticado""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:47:34.924871+00:00
20260904T114718Z,Q02,C2,buscar_documento,"{""query"": ""Importe y fraccionamiento de la matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:47:42.586782+00:00
20260904T114718Z,Q02,C3,crear_ticket_simulado,"{""asunto"": ""Fraccionamiento de pago de matricula"", ""descripcion"": ""Solicitud de información sobre la posibilidad de fraccionar el pago de la matricula""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:47:45.454293+00:00
20260904T114718Z,Q02,C4,crear_ticket_simulado,"{""asunto"": ""Fraccionamiento de pago de matricula"", ""descripcion"": ""Puedo fraccionar el pago de la matricula?""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:47:48.253085+00:00
20260904T114718Z,Q03,C2,buscar_documento,"{""query"": ""Anulacion parcial de matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:47:57.805401+00:00
20260904T114718Z,Q03,C3,crear_ticket_simulado,"{""asunto"": ""Anulación parcial de matricula"", ""descripcion"": ""Preguntando sobre plazo de anulación""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:48:01.398367+00:00
20260904T114718Z,Q03,C3,buscar_documento,"{""query"": ""Anulación parcial de matricula plazo""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:01.398367+00:00
20260904T114718Z,Q03,C4,consultar_datos_usuario,"{""user_id"": ""user_id""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:48:04.395656+00:00
20260904T114718Z,Q03,C5,buscar_documento,"{""query"": ""plazo anulacion parcial matricula""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:07.865852+00:00
20260904T114718Z,Q04,C2,buscar_documento,"{""query"": ""Reconocimiento de creditos por actividades""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:12.990212+00:00
20260904T114718Z,Q04,C3,buscar_documento,"{""query"": ""Se pueden reconocer hasta 6 creditos por actividades culturales, deportivas, de representacion estudiantil o de cooperacion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:15.794014+00:00
20260904T114718Z,Q04,C4,buscar_documento,"{""query"": ""creditos por actividades culturales""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:18.324022+00:00
20260904T114718Z,Q04,C5,buscar_documento,"{""query"": ""Se pueden reconocer hasta 6 creditos por actividades culturales, deportivas, de representacion estudiantil o de cooperacion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:20.970573+00:00
20260904T114718Z,Q05,C2,buscar_documento,"{""query"": ""Duracion y horario de las practicas externas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:26.006369+00:00
20260904T114718Z,Q05,C3,consultar_datos_usuario,"{""user_id"": ""user_id=ID del usuario autenticado""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:48:28.538236+00:00
20260904T114718Z,Q05,C4,buscar_documento,"{""query"": ""duracion de las practicas curriculares""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:31.096260+00:00
20260904T114718Z,Q06,C2,buscar_documento,"{""query"": ""Tutor academico y tutor de empresa""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:38.610444+00:00
20260904T114718Z,Q06,C3,buscar_documento,"{""query"": ""Quien evalúa la memoria de practicas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:41.460843+00:00
20260904T114718Z,Q06,C4,buscar_documento,"{""query"": ""Quien evalua la memoria de practicas?""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:44.025519+00:00
20260904T114718Z,Q07,C2,buscar_documento,"{""query"": ""Nota media minima para beca de colaboracion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:51.939247+00:00
20260904T114718Z,Q07,C3,buscar_documento,"{""query"": ""nota media necesaria beca de colaboracion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:54.596736+00:00
20260904T114718Z,Q07,C4,buscar_documento,"{""query"": ""nota media minima para beca de colaboracion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:57.270777+00:00
20260904T114718Z,Q07,C5,buscar_documento,"{""query"": ""nota media minima para beca de colaboracion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:48:59.777045+00:00
20260904T114718Z,Q08,C2,buscar_documento,"{""query"": ""Fecha de publicacion de la convocatoria general de becas del Ministerio""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:04.859013+00:00
20260904T114718Z,Q08,C3,crear_ticket_simulado,"{""asunto"": ""Convocatoria general de becas"", ""descripcion"": ""La convocatoria general de becas se publica habitualmente en marzo.""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:49:07.699513+00:00
20260904T114718Z,Q08,C4,buscar_documento,"{""query"": ""fecha de publicacion de la convocatoria general de becas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:10.323375+00:00
20260904T114718Z,Q09,C2,buscar_documento,"{""query"": ""Cantidades de convocatorias por asignatura""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:18.790811+00:00
20260904T114718Z,Q09,C3,consultar_datos_usuario,"{""user_id"": ""user_id=autenticado del usuario""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:49:21.309514+00:00
20260904T114718Z,Q09,C4,consultar_datos_usuario,"{""user_id"": ""user_id=ID del usuario autenticado""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:49:23.855235+00:00
20260904T114718Z,Q10,C2,buscar_documento,"{""query"": ""plazo para reclamar calificacion""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:31.206355+00:00
20260904T114718Z,Q10,C3,buscar_documento,"{""query"": ""plazo reclamar nota""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:33.810945+00:00
20260904T114718Z,Q10,C5,buscar_documento,"{""query"": ""plazo reclamar nota""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:39.056021+00:00
20260904T114718Z,Q11,C2,buscar_documento,"{""query"": ""Conectarse a la wifi del campus""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:45.745456+00:00
20260904T114718Z,Q11,C3,buscar_documento,"{""query"": ""conexión a wifi del campus""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:48.254310+00:00
20260904T114718Z,Q11,C4,buscar_documento,"{""query"": ""conexión wifi campus universidad""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:50.769434+00:00
20260904T114718Z,Q11,C5,buscar_documento,"{""query"": ""autenticacion wifi campus""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:53.097839+00:00
20260904T114718Z,Q12,C2,buscar_documento,"{""query"": ""plazo emision de certificado academico""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:49:58.230574+00:00
20260904T114718Z,Q12,C3,crear_ticket_simulado,"{""asunto"": ""Tiempo de emisión de certificado academico"", ""descripcion"": ""Necesito información sobre el plazo de emisión de certificado academico""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:50:01.391904+00:00
20260904T114718Z,Q12,C4,crear_ticket_simulado,"{""asunto"": ""Tiempo de emisión del certificado académico"", ""descripcion"": ""Quiero saber cuánto tiempo tarda el certificado académico en ser emitido""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:50:04.326831+00:00
20260904T114718Z,Q13,C2,buscar_documento,"{""query"": ""Almacenamiento y correo institucional""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:50:16.529143+00:00
20260904T114718Z,Q13,C2,crear_ticket_simulado,"{""asunto"": ""Ayuda con la cuenta institucional"", ""descripcion"": ""Quiero saber qué hacer con mi correo institucional al terminar la carrera""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:50:16.529143+00:00
20260904T114718Z,Q14,C2,buscar_documento,"{""query"": ""Requisitos para solicitar practicas externas""}",False,herramienta no contemplada para esta pregunta,2026-09-04T11:50:48.130495+00:00
20260904T114718Z,Q14,C3,crear_ticket_simulado,"{""asunto"": ""Preguntas sobre TFG"", ""descripcion"": ""Defensa del TFG""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:50:54.929322+00:00
20260904T114718Z,Q14,C4,crear_ticket_simulado,"{""asunto"": ""Pregunta sobre TFG"", ""descripcion"": ""Necesito información sobre cómo defender mi TFG""}",False,la pregunta del usuario no requeria esta herramienta,2026-09-04T11:51:00.714898+00:00
